PolicyId,EnrollDate,CancelDate,MonthlyPremium
844649,2016-03-20,NULL,20.50
844685,2016-03-20,NULL,27.25
844719,2016-03-23,NULL,36.38
844785,2016-03-20,NULL,19.77
844849,2016-03-21,NULL,42.32
845183,2016-03-21,NULL,7.92
845285,2016-03-21,NULL,27.85
845394,2016-03-21,NULL,23.04
845417,2016-03-23,NULL,71.86
845662,2016-04-01,2016-09-30,21.48
234577,2012-07-25,2016-01-08,23.64
234622,2012-07-25,NULL,28.71
234679,2012-08-01,NULL,26.61
234686,2012-07-25,NULL,49.47
234688,2012-08-03,NULL,35.59
234820,2012-08-09,NULL,16.79
234881,2012-07-26,NULL,39.76
234979,2012-07-26,NULL,16.50
235145,2012-07-26,2016-09-02,30.67
235245,2012-07-27,2016-03-25,14.12
235488,2012-07-27,NULL,22.13
235515,2012-07-28,NULL,78.53
235522,2012-07-28,NULL,22.62
235756,2012-07-28,NULL,22.18
235781,2012-07-29,NULL,15.87
235822,2012-07-29,NULL,21.74
235883,2012-07-29,NULL,27.85
235890,2012-07-30,NULL,24.16
235992,2012-07-30,NULL,31.77
236047,2012-07-30,2016-04-20,29.85
236358,2012-07-31,NULL,28.82
236417,2012-07-31,NULL,15.74
236451,2012-07-31,NULL,17.21
236558,2012-07-31,NULL,35.17
236583,2012-08-22,NULL,13.58
236619,2012-07-31,2016-08-26,23.10
236626,2012-07-31,NULL,36.60
236783,2012-08-29,NULL,19.01
236994,2012-08-28,NULL,19.34
237051,2012-08-30,NULL,20.16
237053,2012-08-02,2016-04-22,21.74
237185,2012-08-30,NULL,20.70
237285,2012-08-29,NULL,47.15
237451,2012-09-06,NULL,32.78
237594,2012-08-03,NULL,21.52
237630,2012-08-03,NULL,17.25
237728,2012-08-26,NULL,24.05
237853,2012-08-04,NULL,37.45
237894,2012-08-04,NULL,25.56
238164,2012-08-06,NULL,22.29
238221,2012-08-06,NULL,87.59
238296,2012-08-06,NULL,23.20
238396,2012-08-07,2016-11-08,28.86
238598,2012-08-07,NULL,8.37
238630,2012-08-07,NULL,57.96
238689,2012-09-05,NULL,44.12
238723,2012-08-08,2016-06-08,18.70
238725,2012-09-07,NULL,50.94
238832,2012-08-08,NULL,52.93
238964,2012-09-07,2016-09-14,32.00
238966,2012-08-09,NULL,30.41
97980,2010-12-08,NULL,30.16
98069,2010-12-22,NULL,70.03
239223,2012-08-09,NULL,16.96
239232,2012-08-30,NULL,19.50
239391,2012-08-10,NULL,23.69
239493,2012-08-30,NULL,20.01
239800,2012-08-11,NULL,37.80
239859,2012-08-12,2016-09-17,39.61
239891,2012-08-12,NULL,44.72
239902,2012-08-12,NULL,50.10
239925,2012-09-08,NULL,15.64
240136,2012-08-13,NULL,36.38
240170,2012-09-12,NULL,49.42
240229,2012-08-13,NULL,33.20
240304,2012-09-12,NULL,34.58
240468,2012-08-14,NULL,20.20
240529,2012-08-14,NULL,16.32
240561,2012-08-15,NULL,31.93
240629,2012-09-12,NULL,19.10
240697,2012-08-15,NULL,27.85
240802,2012-09-04,NULL,28.46
240936,2012-08-15,NULL,43.22
240997,2012-09-13,NULL,25.90
241061,2012-08-16,NULL,20.98
241063,2012-08-16,NULL,27.27
241095,2012-08-16,2016-11-10,14.50
241172,2012-08-16,NULL,71.96
329514,2013-05-21,NULL,10.54
329546,2013-05-21,NULL,8.68
329682,2013-05-21,NULL,22.48
329746,2013-05-21,NULL,19.26
329939,2013-05-22,NULL,18.06
330105,2013-06-08,NULL,10.93
330114,2013-05-22,NULL,23.49
330180,2013-06-20,NULL,21.99
330375,2013-05-23,NULL,28.32
330414,2013-05-23,NULL,33.00
330418,2013-05-23,NULL,31.92
330841,2013-05-24,NULL,22.73
330877,2013-05-24,NULL,29.13
331009,2013-05-24,NULL,24.00
331084,2013-05-24,NULL,37.43
331243,2013-05-25,2016-05-10,15.42
331352,2013-06-24,NULL,19.27
331586,2013-05-26,NULL,30.04
331713,2013-06-16,NULL,21.80
331743,2013-05-27,NULL,18.99
331752,2013-05-27,NULL,44.04
331813,2013-05-27,NULL,21.11
331843,2013-05-27,NULL,24.98
243635,2012-08-24,2016-11-21,25.19
243778,2012-09-14,NULL,19.45
243946,2012-09-19,NULL,24.95
244003,2012-08-26,NULL,67.52
244205,2012-09-27,NULL,32.92
244439,2012-08-28,NULL,14.22
244582,2012-08-28,NULL,27.93
245016,2012-08-29,NULL,61.57
245141,2012-08-30,NULL,27.51
245241,2012-08-30,NULL,14.56
245416,2012-09-27,NULL,28.23
245507,2012-08-31,NULL,54.93
245652,2012-08-31,NULL,11.31
245752,2012-08-31,NULL,35.08
246177,2012-09-03,NULL,35.05
320281,2013-05-24,2016-08-15,46.08
320315,2013-04-27,NULL,12.21
320456,2013-04-27,NULL,49.78
92423,2010-11-08,NULL,13.38
92498,2010-11-08,NULL,27.15
92589,2010-11-08,2016-05-13,43.99
210320,2012-04-30,NULL,22.36
210345,2012-04-30,2016-04-24,23.52
210447,2012-04-30,2016-08-05,71.39
841276,2016-03-14,2016-06-13,32.72
841426,2016-03-14,NULL,26.40
841458,2016-03-14,NULL,20.05
841533,2016-03-15,NULL,27.41
841626,2016-03-15,2016-10-17,28.71
841708,2016-03-15,NULL,26.24
841751,2016-04-10,NULL,18.21
841801,2016-03-15,NULL,22.68
841808,2016-03-15,NULL,26.19
841844,2016-03-15,NULL,16.51
841951,2016-03-15,NULL,27.33
841958,2016-03-15,2016-03-28,32.07
841994,2016-03-15,NULL,33.00
92170,2010-11-05,NULL,22.25
458760,2014-03-28,NULL,24.25
458792,2014-03-28,NULL,19.36
458860,2014-03-28,NULL,42.23
458885,2014-03-28,NULL,65.41
461307,2014-04-02,NULL,36.19
461382,2014-04-02,NULL,15.31
461493,2014-04-03,NULL,24.58
720015,2015-08-27,NULL,24.68
720383,2015-08-08,NULL,47.76
720551,2015-08-08,NULL,26.82
720862,2015-08-09,NULL,19.35
721012,2015-08-10,NULL,19.52
721030,2015-08-10,NULL,21.34
721044,2015-08-10,NULL,25.41
721119,2015-08-10,NULL,45.59
721162,2015-08-10,NULL,57.66
721187,2015-08-10,NULL,33.47
721255,2015-08-10,2016-11-01,23.04
721287,2015-08-10,2016-03-26,13.59
721405,2015-07-01,NULL,73.52
843730,2016-03-18,NULL,46.29
843873,2016-03-18,NULL,61.71
843948,2016-03-19,2016-05-21,22.66
844066,2016-03-19,NULL,26.63
844184,2016-04-18,2016-08-02,24.70
844191,2016-04-08,2016-11-20,14.25
844241,2016-03-19,NULL,28.32
844391,2016-03-19,NULL,49.44
721480,2015-08-10,NULL,13.39
721805,2015-08-11,2016-02-19,15.29
721812,2015-08-11,NULL,14.33
721855,2015-08-11,2016-04-29,14.89
721862,2015-08-11,NULL,36.15
721912,2015-08-11,NULL,15.65
721937,2015-08-11,NULL,29.75
722116,2015-08-11,NULL,36.34
722166,2015-09-10,NULL,17.01
722173,2015-08-12,NULL,19.80
722291,2015-08-12,NULL,18.30
722373,2015-08-12,NULL,33.49
722405,2015-08-12,NULL,36.25
722509,2015-08-12,NULL,15.37
722516,2015-08-12,2016-09-19,15.28
722523,2015-08-12,NULL,12.23
722609,2015-08-12,NULL,49.05
722977,2015-08-13,NULL,23.72
327618,2013-05-15,NULL,33.21
327825,2013-05-16,NULL,35.20
581839,2014-12-05,NULL,14.11
582071,2014-12-05,NULL,23.27
582082,2014-12-05,NULL,22.27
582114,2014-12-05,NULL,20.38
582182,2014-12-05,NULL,29.74
582207,2014-12-06,NULL,20.55
582246,2014-12-27,2016-01-18,24.02
582307,2014-12-06,NULL,27.05
582382,2015-01-06,NULL,27.48
582600,2014-12-06,NULL,24.34
582675,2014-12-06,NULL,38.44
582839,2015-01-04,NULL,19.40
582850,2014-12-07,NULL,19.24
582864,2014-12-07,NULL,17.02
632561,2015-03-02,NULL,76.71
632604,2015-03-27,NULL,24.34
847017,2016-03-24,2016-05-02,45.97
847031,2016-03-24,NULL,22.75
847056,2016-03-24,2016-11-18,22.01
847092,2016-03-24,NULL,21.13
847106,2016-03-24,NULL,29.87
847131,2016-03-24,NULL,18.53
847199,2016-03-25,NULL,58.16
847292,2016-03-25,NULL,19.56
847299,2016-03-25,NULL,16.16
11507,2002-01-08,2016-01-01,27.63
11700,2005-06-07,NULL,24.47
11750,2005-08-29,NULL,35.21
11793,2007-08-10,NULL,16.34
11825,2007-08-24,NULL,49.85
11836,2007-08-28,NULL,21.45
11875,2005-02-17,NULL,27.09
11900,2002-08-02,NULL,34.23
12000,2005-10-05,NULL,39.96
12036,2007-09-04,NULL,30.15
12061,2007-09-12,NULL,39.54
100794,2010-12-24,NULL,22.46
100894,2010-12-26,NULL,24.24
100919,2010-12-26,NULL,16.84
100930,2010-12-26,NULL,30.61
100987,2010-12-27,NULL,17.03
101130,2010-12-27,NULL,40.54
101148,2011-01-18,NULL,24.26
101287,2010-12-28,NULL,15.89
101355,2010-12-28,NULL,21.10
101523,2010-12-29,NULL,20.90
101880,2011-01-17,NULL,59.20
101980,2010-12-31,NULL,42.49
102216,2011-01-01,NULL,21.14
102248,2011-01-01,NULL,23.75
102359,2011-01-02,NULL,38.40
102391,2011-01-03,NULL,27.04
102484,2011-01-03,NULL,68.42
102516,2011-01-03,2016-12-06,24.69
102559,2011-01-03,NULL,25.33
102634,2011-02-04,NULL,16.87
102734,2011-01-04,NULL,37.50
102791,2011-01-04,NULL,49.82
102902,2011-01-04,NULL,26.97
102941,2011-01-04,NULL,17.29
102952,2011-01-04,NULL,16.57
103002,2011-01-05,NULL,27.91
103041,2011-01-05,NULL,16.81
103134,2011-01-05,2016-05-03,29.49
103220,2011-01-28,NULL,34.03
103227,2011-01-05,NULL,35.10
103252,2011-01-05,NULL,56.34
103309,2011-01-06,NULL,16.06
103588,2011-01-07,NULL,29.28
103727,2011-01-08,NULL,31.36
103970,2011-01-10,NULL,18.53
104138,2011-02-04,NULL,23.81
104220,2011-01-11,NULL,36.11
104438,2011-01-12,NULL,35.42
104445,2011-01-12,NULL,14.31
104506,2011-01-12,NULL,37.20
104581,2011-01-12,2016-10-03,47.72
104588,2011-01-12,NULL,30.55
104913,2011-02-06,NULL,16.05
104931,2011-01-14,NULL,23.13
105063,2011-01-14,NULL,13.61
105242,2011-01-15,NULL,28.07
105306,2011-01-16,2016-12-23,16.27
105342,2011-01-16,NULL,15.87
105406,2011-01-17,NULL,40.20
105467,2011-01-17,NULL,38.34
105660,2011-01-17,NULL,11.56
105835,2011-01-18,NULL,35.45
106067,2011-01-19,NULL,9.93
106110,2011-01-19,NULL,10.38
106178,2011-01-20,NULL,42.85
106285,2011-01-20,NULL,14.79
106467,2011-02-09,2016-12-30,23.75
106528,2011-01-22,NULL,13.01
106635,2011-01-22,NULL,23.12
106696,2011-01-23,NULL,23.27
106746,2011-02-20,NULL,14.18
106753,2011-01-23,NULL,29.06
107071,2011-02-28,NULL,24.36
107203,2011-01-25,NULL,20.15
107296,2011-02-28,NULL,16.29
107371,2011-02-18,NULL,37.04
107396,2011-01-26,NULL,39.24
107614,2011-01-27,NULL,16.91
107832,2011-01-29,NULL,18.77
107846,2011-01-29,NULL,15.79
107989,2011-01-30,NULL,32.08
108039,2011-01-30,NULL,31.28
108050,2011-03-05,NULL,13.59
108082,2011-01-30,NULL,10.24
108207,2011-01-31,NULL,30.97
108239,2011-01-31,NULL,29.30
108250,2011-01-31,NULL,22.47
108407,2011-02-01,NULL,31.00
108500,2011-02-01,NULL,21.47
108507,2011-02-01,NULL,43.63
108550,2011-02-02,NULL,16.41
108650,2011-02-02,NULL,24.57
108657,2011-03-02,NULL,40.53
109018,2011-02-04,NULL,57.68
109093,2011-02-04,NULL,49.74
109218,2011-02-05,NULL,42.62
109225,2011-02-05,NULL,40.33
109418,2011-03-09,NULL,18.29
109450,2011-02-07,NULL,29.70
109486,2011-02-07,NULL,20.90
109529,2011-03-07,NULL,43.75
109604,2011-02-28,NULL,9.90
109793,2011-03-01,NULL,25.80
109804,2011-02-08,NULL,45.00
109818,2011-02-08,NULL,21.57
334970,2013-07-03,NULL,23.52
334977,2013-06-03,NULL,23.37
334995,2013-06-03,NULL,30.89
335038,2013-06-03,NULL,26.88
335045,2013-07-04,NULL,16.16
335095,2013-06-04,NULL,47.84
335170,2013-06-04,NULL,26.07
335288,2013-06-04,NULL,22.36
335313,2013-06-04,NULL,34.58
472682,2014-04-28,2016-11-14,21.44
472714,2014-04-28,NULL,19.00
472757,2014-05-28,NULL,34.26
472857,2014-05-20,NULL,37.29
472982,2014-04-28,NULL,33.62
473100,2014-04-29,NULL,29.40
473232,2014-05-26,NULL,35.75
459103,2014-03-29,NULL,26.86
459435,2014-03-29,NULL,62.33
459446,2014-03-30,NULL,32.27
92156,2010-11-05,NULL,36.27
36,2008-06-10,NULL,19.41
43,2008-07-02,NULL,38.14
79,2008-08-25,NULL,22.82
154,2008-11-26,NULL,30.84
186,2008-12-20,NULL,37.36
254,2008-05-05,NULL,9.66
393,2009-02-08,NULL,25.89
436,2009-03-22,NULL,13.46
561,2008-04-22,NULL,39.63
597,2008-08-02,NULL,27.82
672,2009-03-16,NULL,34.71
719187,2015-08-06,2016-01-27,19.89
719253,2015-08-06,NULL,20.32
719419,2015-08-07,2016-11-11,19.98
719453,2015-08-07,NULL,30.32
719487,2015-09-02,NULL,19.81
719719,2015-08-07,NULL,39.25
719821,2015-08-07,NULL,27.05
719870,2015-09-02,NULL,23.68
719872,2015-08-07,NULL,24.80
720006,2015-08-25,NULL,17.88
720140,2015-08-08,2016-10-29,13.05
720374,2015-09-07,NULL,12.24
720455,2015-08-26,NULL,18.87
720523,2015-08-08,NULL,25.07
720538,2015-08-08,NULL,16.42
720574,2015-08-09,NULL,12.89
720608,2015-08-09,NULL,16.65
720640,2015-08-09,NULL,57.59
719136,2015-08-06,2016-05-31,29.40
719170,2015-08-06,NULL,24.01
840868,2016-03-13,2016-04-15,13.05
841070,2016-04-12,NULL,24.33
841085,2016-03-14,2016-12-20,34.76
841119,2016-03-14,NULL,13.71
841153,2016-03-14,NULL,21.70
841187,2016-03-14,NULL,15.51
841204,2016-03-14,NULL,25.56
577933,2014-11-26,NULL,30.02
323820,2013-05-06,NULL,59.42
323835,2013-06-05,NULL,26.10
323937,2013-05-06,NULL,20.39
323971,2013-05-30,NULL,56.30
324001,2013-05-06,NULL,12.03
324118,2013-06-07,NULL,23.56
324322,2013-06-08,NULL,65.92
324369,2013-05-07,2016-12-23,43.65
324439,2013-05-07,NULL,47.57
324554,2013-05-08,NULL,40.49
461094,2014-04-02,NULL,36.98
461213,2014-04-16,NULL,8.78
464672,2014-05-06,NULL,34.33
464704,2014-04-10,NULL,40.06
464721,2014-05-09,NULL,19.72
464755,2014-04-10,NULL,12.90
464787,2014-05-04,NULL,13.87
464823,2014-04-10,2016-06-02,36.17
464855,2014-04-10,NULL,28.85
464923,2014-04-11,NULL,68.59
465191,2014-04-11,NULL,35.54
465221,2014-04-11,NULL,34.65
465257,2014-04-11,NULL,36.58
465289,2014-04-11,NULL,41.78
327494,2013-06-02,NULL,16.40
327547,2013-05-15,NULL,43.74
843257,2016-03-17,NULL,43.39
843376,2016-03-18,NULL,14.09
843408,2016-03-18,NULL,20.28
843427,2016-03-18,2016-03-26,37.50
843442,2016-03-18,NULL,32.60
843461,2016-03-18,NULL,26.03
843491,2016-03-18,NULL,12.44
843510,2016-03-18,2016-05-20,23.44
843627,2016-03-18,NULL,37.39
843659,2016-03-18,NULL,23.53
725437,2015-08-17,NULL,37.18
725518,2015-08-17,2016-06-20,22.26
725537,2015-09-03,NULL,30.30
330770,2013-05-24,2016-07-14,33.62
330872,2013-05-24,NULL,12.99
331023,2013-05-24,NULL,20.86
331155,2013-05-24,2016-03-16,16.32
331187,2013-05-24,2016-09-14,21.10
331421,2013-06-14,NULL,13.03
331589,2013-05-26,NULL,27.06
331691,2013-05-26,NULL,24.78
331808,2013-05-27,NULL,39.32
331825,2013-05-27,NULL,30.04
331857,2013-05-27,NULL,43.96
331889,2013-05-27,NULL,16.21
8588,2009-11-07,NULL,29.15
8590,2009-11-08,NULL,24.69
8688,2009-12-01,NULL,20.32
8722,2009-12-04,NULL,22.69
8771,2009-11-10,NULL,41.30
8988,2009-12-16,NULL,18.90
9054,2009-11-20,NULL,36.24
9290,2006-07-15,NULL,66.03
9322,2006-08-15,NULL,24.62
9356,2009-11-24,NULL,12.94
9405,2009-11-30,NULL,16.45
9439,2006-08-26,NULL,45.30
9492,2006-09-13,NULL,20.05
9541,2005-08-21,NULL,19.41
9607,2001-01-19,2016-12-26,33.38
333046,2013-05-30,NULL,26.57
333212,2013-06-26,NULL,16.01
333244,2013-05-30,2016-12-04,14.39
333612,2013-05-31,NULL,17.12
333848,2013-05-31,NULL,26.22
727190,2015-08-20,NULL,19.11
727239,2015-08-20,2016-06-15,52.69
727373,2015-09-15,NULL,20.44
727490,2015-08-20,NULL,18.92
727577,2015-09-15,2016-08-29,27.33
727590,2015-08-21,NULL,9.62
727707,2015-08-21,NULL,25.85
727775,2015-08-21,NULL,24.60
727826,2015-08-21,NULL,20.05
727858,2015-08-21,NULL,29.25
727875,2015-08-21,NULL,26.78
727943,2015-08-21,2016-01-03,20.59
727977,2015-08-21,NULL,19.30
728060,2015-08-21,NULL,24.24
728109,2015-08-21,NULL,21.25
728111,2015-08-21,NULL,46.55
728128,2015-08-21,NULL,26.31
728194,2015-08-22,NULL,43.37
728228,2015-08-22,NULL,16.36
728243,2015-08-22,NULL,27.38
728377,2015-08-22,NULL,14.98
728545,2015-09-19,2016-10-25,22.51
728728,2015-08-23,NULL,19.08
728743,2015-08-23,NULL,36.38
728747,2015-08-23,NULL,17.53
728760,2015-08-23,NULL,16.59
728828,2015-08-23,NULL,21.82
728860,2015-08-23,NULL,49.39
728864,2015-08-27,NULL,16.76
731870,2015-08-28,NULL,25.33
731938,2015-08-28,2016-03-02,51.04
732002,2015-08-28,NULL,25.25
732021,2015-08-28,NULL,42.74
732055,2015-08-28,NULL,15.70
13302,2006-04-17,NULL,37.85
13366,2008-03-03,NULL,11.86
13402,2008-03-12,NULL,26.24
13417,2008-04-15,NULL,26.16
13536,2008-03-29,NULL,88.72
13670,2006-05-13,NULL,36.77
13853,2005-08-18,NULL,31.23
13919,2008-05-17,NULL,14.91
13921,2008-05-18,NULL,21.47
13970,2006-06-17,NULL,17.92
14002,2006-07-07,2016-03-10,18.75
14038,2008-05-23,NULL,55.23
14055,2008-05-27,NULL,33.43
14121,2008-06-11,NULL,80.05
14136,2005-10-03,NULL,42.26
14138,2005-10-04,NULL,14.39
14272,2006-07-17,NULL,43.16
14338,2008-07-21,2016-09-29,45.30
14402,2005-11-29,NULL,32.05
14421,2005-12-13,2016-01-04,45.03
476887,2014-06-06,NULL,21.05
476989,2014-05-07,NULL,24.39
854274,2016-04-07,NULL,36.17
854304,2016-04-07,NULL,22.40
854306,2016-04-07,NULL,13.30
854408,2016-04-07,NULL,34.79
854472,2016-04-07,NULL,16.32
854589,2016-04-07,NULL,18.11
854608,2016-04-07,2016-08-02,23.75
854757,2016-04-08,2016-09-12,19.50
854759,2016-04-08,NULL,19.43
854842,2016-04-08,NULL,19.29
854874,2016-04-08,NULL,42.45
854891,2016-04-08,NULL,26.49
854940,2016-04-08,NULL,34.39
854959,2016-04-08,NULL,53.42
854976,2016-04-08,NULL,25.41
854993,2016-04-08,NULL,18.90
855025,2016-04-08,NULL,33.95
855040,2016-04-08,NULL,15.89
855091,2016-05-02,NULL,34.32
855176,2016-04-08,2016-07-04,16.23
855374,2016-04-09,NULL,24.23
855391,2016-04-09,NULL,10.33
338643,2013-06-12,NULL,44.16
338660,2013-06-12,NULL,32.22
593024,2014-12-24,NULL,12.04
593041,2015-01-21,NULL,37.43
593124,2015-01-28,NULL,44.19
593158,2014-12-25,NULL,24.16
593541,2014-12-26,NULL,20.87
19199,2007-07-06,NULL,34.66
19250,2008-01-23,NULL,25.71
19399,2007-07-18,NULL,58.29
19418,2007-07-23,NULL,44.04
19469,2007-11-01,NULL,59.17
19618,2008-02-23,NULL,13.76
19686,2009-05-02,NULL,41.14
19720,2009-05-06,NULL,33.42
19767,2007-08-21,NULL,38.89
19820,2007-10-06,NULL,23.81
19835,2007-09-11,NULL,38.76
19884,2009-05-16,NULL,23.90
19903,2009-05-20,2016-03-09,42.26
19937,2008-03-07,NULL,69.94
19988,2008-03-24,NULL,45.53
20035,2007-09-17,NULL,25.38
20069,2007-10-31,NULL,25.70
20101,2007-11-14,NULL,37.70
20103,2007-10-15,NULL,16.42
341151,2013-06-18,2016-06-25,17.66
341200,2013-07-14,NULL,21.24
341251,2013-07-03,2016-02-29,13.85
341400,2013-06-19,NULL,32.20
341449,2013-07-11,NULL,12.00
341934,2013-06-20,NULL,17.70
342068,2013-07-20,NULL,20.22
342085,2013-07-15,NULL,20.56
342117,2013-06-20,NULL,25.06
741379,2015-09-15,2016-03-15,24.57
741398,2015-09-15,NULL,29.10
741428,2015-09-15,NULL,31.70
92752,2010-11-09,NULL,24.42
92988,2010-11-10,NULL,46.17
93020,2010-11-10,NULL,19.52
93186,2010-11-11,NULL,21.62
1402,2009-02-18,NULL,28.40
1468,2009-03-14,NULL,11.83
1485,2009-05-27,NULL,19.68
1487,2009-05-27,NULL,13.19
93095,2010-11-11,NULL,35.82
93145,2010-11-11,NULL,21.31
93163,2010-11-11,NULL,52.92
1308,2009-01-12,NULL,19.61
1344,2009-05-15,NULL,26.03
1362,2009-05-19,NULL,35.91
1394,2009-05-26,NULL,51.61
1562,2009-01-20,NULL,31.70
1629,2009-02-13,NULL,33.99
1661,2009-06-15,NULL,22.74
1676,2009-06-17,NULL,35.65
1679,2009-06-18,2016-08-31,39.69
1693,2009-06-21,NULL,28.30
1829,2009-06-28,NULL,9.19
1979,2009-07-11,NULL,12.90
2029,2009-04-06,NULL,31.96
2061,2009-04-15,NULL,31.04
2147,2009-07-23,NULL,14.31
2211,2009-03-20,NULL,48.79
2380,2009-05-03,NULL,30.80
2448,2009-04-07,NULL,20.30
2479,2009-04-11,NULL,19.22
2565,2009-08-03,NULL,33.62
2629,2009-05-28,NULL,16.53
2648,2009-08-03,NULL,7.65
2665,2009-08-05,NULL,27.74
2680,2009-08-06,NULL,18.20
2712,2009-08-10,NULL,12.40
2715,2009-08-10,NULL,46.14
2747,2009-05-11,2016-12-11,51.21
2762,2009-06-13,NULL,27.89
2916,2009-05-07,NULL,31.62
2933,2009-05-11,NULL,24.15
6659,2005-07-20,NULL,41.61
6673,2005-03-18,NULL,53.88
6792,2009-09-17,NULL,30.73
6827,2002-09-05,NULL,39.26
6892,2004-11-17,NULL,35.10
6941,2009-09-15,NULL,41.30
6960,2009-09-17,NULL,22.97
7009,2009-09-23,NULL,27.05
7192,2005-08-18,NULL,21.61
7209,2005-08-15,NULL,22.31
7241,2009-09-29,NULL,14.80
7277,2009-10-04,NULL,13.06
325667,2013-05-10,2016-04-13,25.25
463057,2014-04-07,NULL,10.45
463211,2014-04-07,NULL,27.50
463308,2014-04-07,NULL,22.32
465330,2014-05-07,NULL,27.66
465397,2014-05-05,NULL,24.68
465415,2014-04-12,NULL,43.68
465448,2014-04-12,NULL,16.99
465534,2014-04-12,NULL,31.34
465716,2014-05-02,NULL,13.41
466083,2014-04-13,NULL,23.02
466283,2014-04-14,NULL,21.38
466316,2014-04-14,2016-03-09,16.28
466434,2014-04-14,NULL,23.29
466501,2014-05-07,NULL,24.26
466520,2014-04-14,NULL,21.16
466601,2014-04-15,2016-05-28,22.69
466619,2014-04-15,NULL,28.45
466719,2014-04-15,2016-11-03,78.00
466787,2014-04-15,NULL,71.29
467087,2014-04-15,NULL,15.42
467155,2014-05-15,2016-04-18,52.60
467302,2014-04-16,NULL,23.81
467319,2014-04-16,NULL,13.19
467352,2014-04-16,NULL,33.04
467355,2014-04-16,NULL,43.34
467437,2014-04-16,NULL,21.01
467438,2014-04-16,NULL,22.24
467455,2014-04-16,NULL,34.34
467487,2014-05-03,NULL,22.74
467588,2014-05-09,NULL,25.24
467655,2014-04-17,2016-01-30,24.78
467705,2014-04-17,2016-03-04,26.93
328222,2013-05-17,NULL,26.33
328239,2013-05-17,NULL,25.48
328257,2013-05-17,NULL,24.00
328371,2013-05-17,NULL,13.50
328458,2013-06-14,NULL,33.01
328508,2013-05-17,NULL,22.84
328558,2013-05-17,NULL,22.88
328639,2013-06-07,NULL,26.41
328925,2013-05-19,NULL,35.05
329076,2013-05-19,NULL,33.46
10367,2007-02-05,NULL,43.80
10417,2009-12-23,NULL,9.86
10467,2005-07-13,NULL,53.29
10500,2007-02-17,NULL,63.78
10550,2007-03-11,NULL,23.49
10585,2005-02-11,NULL,25.98
10654,2003-07-08,NULL,25.25
10718,2002-04-25,NULL,21.47
10803,2007-04-03,NULL,67.49
10821,2003-11-05,NULL,31.14
10868,2005-04-12,NULL,33.25
99111,2010-12-14,2016-04-27,19.34
99144,2010-12-15,NULL,73.26
99229,2010-12-15,NULL,13.49
99230,2010-12-15,NULL,40.68
99280,2010-12-15,NULL,19.14
99411,2010-12-16,NULL,53.34
99412,2011-01-12,NULL,41.74
99429,2010-12-16,NULL,21.88
99494,2010-12-17,NULL,36.01
99512,2010-12-17,2016-11-02,25.56
99579,2010-12-17,NULL,37.86
99729,2010-12-18,NULL,34.21
99765,2010-12-19,NULL,56.49
99865,2010-12-20,NULL,14.34
99915,2010-12-20,2016-12-29,21.11
99929,2010-12-20,NULL,41.89
332519,2013-05-29,NULL,21.95
332552,2013-06-28,NULL,21.08
332566,2013-06-24,NULL,23.22
332652,2013-05-29,NULL,40.24
332701,2013-05-29,2016-02-10,15.76
332702,2013-06-27,2016-04-12,21.57
332770,2013-06-25,NULL,11.45
332820,2013-05-29,NULL,48.98
332887,2013-05-30,NULL,25.68
332952,2013-05-30,NULL,52.90
333019,2013-05-30,NULL,9.32
333070,2013-06-28,NULL,9.78
333102,2013-06-13,NULL,33.50
333287,2013-05-30,NULL,23.04
333637,2013-06-28,NULL,31.73
333670,2013-05-31,NULL,27.64
333706,2013-05-31,2016-05-25,26.09
333873,2013-05-31,NULL,13.55
334037,2013-06-01,NULL,12.79
334070,2013-06-01,NULL,61.86
334073,2013-06-01,NULL,19.98
334087,2013-06-01,NULL,21.24
334174,2013-06-15,NULL,34.17
334473,2013-06-02,NULL,19.00
334506,2013-06-02,2016-04-16,31.08
334624,2013-06-03,NULL,71.84
334641,2013-06-03,NULL,20.96
585125,2014-12-11,2016-02-06,19.63
585126,2014-12-11,2016-11-15,17.00
585680,2014-12-12,NULL,15.14
585729,2015-01-09,NULL,15.64
585844,2014-12-12,NULL,26.03
585862,2015-01-12,2016-01-19,20.82
585979,2014-12-12,NULL,19.65
586612,2014-12-13,NULL,15.14
586680,2014-12-14,2016-04-20,25.40
586766,2015-01-07,NULL,29.44
586816,2014-12-14,NULL,54.01
586948,2014-12-14,NULL,24.36
586965,2015-01-14,NULL,27.33
586997,2014-12-14,NULL,26.03
586998,2014-12-14,NULL,29.36
587251,2014-12-15,NULL,23.44
106063,2011-01-19,NULL,42.01
106181,2011-01-20,NULL,21.87
106264,2011-01-20,NULL,24.31
106450,2011-01-21,NULL,13.74
106582,2011-02-16,NULL,33.45
106664,2011-01-22,NULL,16.05
106699,2011-01-23,NULL,31.89
106700,2011-02-16,NULL,14.48
106750,2011-01-23,NULL,27.10
107332,2011-01-26,NULL,20.00
107350,2011-01-26,NULL,11.80
107500,2011-01-27,NULL,21.82
107586,2011-01-27,NULL,23.24
107686,2011-01-28,NULL,12.96
107718,2011-01-28,NULL,28.87
107736,2011-01-28,NULL,21.53
107867,2011-01-29,NULL,19.66
107904,2011-01-29,NULL,42.30
107917,2011-01-29,NULL,13.32
108018,2011-01-30,NULL,41.40
108086,2011-01-30,NULL,17.44
